Categ,dbID,siteID,SiteName,SubTitle,Lat,Lon,Desc,Sview,Sviewlat,Sviewlong,Heading,Zoom,Pitch,top,mapzoom,sponsor,ImageN,Image1,Image2,Image3,Image4
1,161,E24,Nepean Point and Samuel de Champlain,,45.4295,-75.70116667,"French navigator and explorer Samuel de Champlain (1567-1635) founded the city of Quebec in 1608, later exploring the Ottawa River and much of what is now central Ontario. The statue on Nepean Point commemorates the 300th anniversary of his second ascent up the Ottawa River in 1615. On the same journey, Champlain reached the present-day French River (Site N20) and Lake Nipissing (Site N68), eventually arriving at Lake Huron which he called Lac Attigouautau or La Mer Douce, the Freshwater Sea. Champlain spent the winter with the Huron peoples and recorded his experiences in detailed journals. The statue on Nepean Point depicts him holding a navigational instrument called an 'astrolabe.' Unfortunately, due to an error by the sculptor, the astrolabe is upside down! The prominent cliff below Champlain's statue is composed of limestone of the Ordovician Ottawa Group that also occur right below the Parliament Buildings nearby (E23). Another famous statue of Samuel can be found in Orillia (Site C74).",y,NA,NA,342.91,0,-20.61,n,17,,2,sitePictures/E24a.jpg,sitePictures/E24b.jpg,sitePictures/E24c.jpg,sitePictures/E24d.jpg
3,162,E25,Rideau Canal,The World's Longest Skating Rink,45.42616667,-75.69783333,"The Rideau Canal was completed in 1832. It is the longest continuously operated,completed canal system in the world. The Canal bypassed the St. Lawrence River rapids and potential menace of American forces along the border thereby providing safe passage for men and supplies from Ottawa to Kingston. The small community built at the canal's northern terminus on the Ottawa River became the nation's capital in 1858 and the canal itself a favoured route for settlers moving to western Canada.",y,NA,NA,88.39,0,0.08,n,17,,NA,sitePictures/E25a.jpg,sitePictures/E25b.jpg,sitePictures/E25c.jpg,sitePictures/E25d.jpg
3,163,E26,Geological Survey Of Canada,,45.40166667,-75.70583333,When in Ottawa be sure to visit the Geological Survey of Canada Headquarters at 601 Booth Street. There is an excellent museum and bookstore on the ground floor. The original office of the Geological Survey of Canada can be found on Sussex Street.,y,NA,NA,66.44,0,-20.85,n,16,,2,sitePictures/E26a.jpg,sitePictures/E26b.jpg,sitePictures/E26c.jpg,sitePictures/E26d.jpg
1,164,E27,Hog's Back Falls,Faults,45.367,-75.69966667,"The rock visible under the Parliament Buildings from the Ottawa River is Ottawa Formation Limestone. From the river itself (if you have a boat), the cliff beneath the Supreme Court to the west of the Parliament Buildings shows evidence of normal faulting. Here, the rock layers lose their parallel bedding and curve upward along the fault. The Ottawa area is cut by many similar faults created during periods of extension, as the continent was stretched to the breaking point by plate tectonic processes",n,NA,NA,NA,NA,NA,n,16,,1,sitePictures/E27a.jpg,sitePictures/E27b.jpg,sitePictures/E27c.jpg,sitePictures/E27d.jpg
1,165,E28,Riverside Drive,Faults,45.349853,-75.692273,"The Ottawa Graben is a huge piece of downdropped Crust forming what geologists call a failed rift. The Earth's Crust broke when Rodinia drifted apart some 650 million years ago,freeing North America from Europe and South America. Some 180 million years ago this part of Canada was stretched once again when the Atlantic Ocean opened during the breakup of Pangea. This created several prominent faults in the Ottawa Valley.",y,NA,NA,67.67,0,-3.93,n,15,,1,sitePictures/E28a.jpg,sitePictures/E28b.jpg,sitePictures/E28c.jpg,sitePictures/E28d.jpg
1,166,E29,The Mystery of the Great Shelf Seas at Ottawa,,45.511,-75.463,"Much of southern Ontario is 'limestone country' with splendid outcrops of richly fossiliferous rocks (C44, C45, C46, W22), extensive limestone plains (C51) and steep escarpments (S28). Karst landforms and caves are abundant (W3, W4, W5, W6, W28). But step back and take a broader view and try to imagine warm shallow seas that swept across the interior of North America for 200 million years from the Cambrian until the Devonian. These were truly enormous extending across the entire Canadian Shield from Newfoundland in the east, Greenland in the northeast to what is now Alberta. The seas were unlike any seen since on planet Earth.",n,NA,NA,NA,NA,NA,n,16,,NA,sitePictures/E29a.jpg,sitePictures/E29b.jpg,sitePictures/E29c.jpg,sitePictures/E29d.jpg
5,140,E3,Bonnechere Caves,Rivers Underground,45.50466667,-77.009,"The Bonnechere Caves, near Renfrew, are beautiful, dark caverns formed by the slow action of water dissolving limestone. These caves are an excellent example of karst caves which are caused by the slightly acidic rainwater chemically weathering  limestone and dolostone  formations. This causes the widening of joints in the limestone and dolostone, subsequently creating conduit like caves.",n,NA,NA,NA,NA,NA,n,14,a,1,sitePictures/E3a.jpg,sitePictures/E3b.jpg,sitePictures/E3c.jpg,sitePictures/E3d.jpg
1,167,E30,Lemieux Quick Clay,Land that Remembers the Sea,45.39533333,-75.05883333,"A quick clay is a type of glacial sediment that accumulated in the Champlain Sea some 11,000 years ago and poses major challenges to engineers today. This region contains several ghost towns abandoned because of the threat of landslides in soft clays known as the ""Leda clays"". These clays are non-cohesive and flow like a river, causing mass devastation once they begin to move.",n,NA,NA,NA,NA,NA,n,15,,1,sitePictures/E30a.jpg,sitePictures/E30b.jpg,sitePictures/E30c.jpg,sitePictures/E30d.jpg
5,168,E31,Eozoon Canadense,The Fossil that Wasn't,0,0,"In 1858, Sir John Dawson identified what he considered to be the oldest fossil then known (which he named <i>Eozoon canadense</i>; 'the dawn animal of Canada') in rocks found at Côte St. Pierre near Grenville (site E32) and now known to be about 1 billion years old. This created intense international interest (such as from Charles Darwin) and firmly placed Canadian geology on the world map. Alas, the 'fossil' turned out to be a mineral.",n,NA,NA,NA,NA,NA,n,16,,NA,sitePictures/E31a.jpg,sitePictures/E31b.jpg,sitePictures/E31c.jpg,sitePictures/E31d.jpg
3,169,E32,"Grenville, Quebec",Birthplace of Plate Tectonics,45.622303,-74.59485,"Many big ideas have humble beginnings. The first geologist to tackle the complexity of Precambrian Shield rocks was William Logan, the first Director of the Geological Survey of Canada. The Survey was set up in 1844 in Montreal to provide a systematic overview of Canada's mineral deposits. Using limited resources (his eyes), Logan began looking at the Shield rocks exposed halfway between Montreal and Ottawa, on the north shore of the Ottawa Valley, where the high ground of the Shield (named the Laurentides) overlooks the limestone plains to the south. At the time, it was believed that the Shield was composed of ""fundamental gneisses"" formed when the Earth's original molten crust had cooled. Logan, though, recognized that the gneiss showed evidence of having formerly been sedimentary rocks that had been changed by metamorphism. This key observation violated the long-held belief that the Shield was simply cooled crust. Logan also established that there were large bodies of igneous intrusive rock in the Shield. By 1863, the term ""Grenville Series"" was in use to refer to the varied metamorphic and igneous rocks of the Shield, named after outcrops along the Rouge River and the small community of Grenville in Argenteuil County, Quebec.",n,NA,NA,NA,NA,NA,n,16,,2,sitePictures/E32a.jpg,sitePictures/E32b.jpg,sitePictures/E32c.jpg,sitePictures/E32d.jpg
5,170,E33,Oka,Carbonatite and Cheese,45.50016667,-74.035,"Take the ferry across the Ottawa River at Oka, enjoy some local cheese made at La Trappe Cistercian Abbey (Oka Abbey) since 1893 and see some really weird volcanic rocks. Oka is world famous in geology circles because under its green and pleasant fields is a 'carbonatite complex'. This is a 120 million year old igneous intrusion where the rocks are dominated by calcium carbonate, a situation that is extremely rare on Earth. ",y,NA,NA,49.3,0,-13.92,n,16,,NA,sitePictures/E33a.jpg,sitePictures/E33b.jpg,sitePictures/E33c.jpg,sitePictures/E33d.jpg
5,171,E34,Ste. Dorothee Sills,,45.53166667,-73.81233333,"About 500 metres east of the church in this quiet community mid-way between Oka and Mont Royal, Route 148 passes through sporadic outcrops of another type of igneous Intrusion related to the Monteregian Hills. Here you'll find horizontal bodies called ""sills"" (think window sill) intruded into younger Paleozoic limestones.",n,NA,NA,NA,NA,NA,n,16,,NA,sitePictures/E34a.jpg,sitePictures/E34b.jpg,sitePictures/E34c.jpg,sitePictures/E34d.jpg
3,172,E35,Lachine Canal,How the West was Built,45.49616667,-73.55233333,"The Lachine rapids were a major obstacle to explorers and voyageurs pushing westward up the St. Lawrence River to the Great Lakes. As early as 1689, a canal had been suggested to avoid these dangerous waters. Completed in 1825, the Lachine Canal became the entry point to the interior of North America rivalled only by the Erie Canal which freed the movement of immigrants to the west in the USA.",y,NA,NA,50.89,1,-2.6,n,16,,NA,sitePictures/E35a.jpg,sitePictures/E35b.jpg,sitePictures/E35c.jpg,sitePictures/E35d.jpg
1,173,E36,Mount Royal Park,,45.51033333,-73.5955,"The hill of Mont Royal provides a superb view over the city of Montreal. The bumps on the horizon are ancient volcanoes formed about 120 million years ago, now called the Monteregian Hills. Mount Royal is a fine example of a volcanic 'stock' about 2 kilometres wide. Its rocks were intruded into soft sedimentary rocks and have since been eroded away to leave a prominent hill overlooking downtown Montreal. ",n,NA,NA,NA,NA,NA,n,14,,2,sitePictures/E36a.jpg,sitePictures/E36b.jpg,sitePictures/E36c.jpg,sitePictures/E36d.jpg
1,174,E37,Volcanic Explosion at Expo 67,Ile Ste. Helene,45.52,-73.53516667,Look at that diamond on your finger. It has a long geologic history before it was cut. It was brought to the Earth's surface in a kimberlite pipe intruded as a carrot-shaped body of igneous rock from the mantle below. Pipes are examples of what is called a diatreme where high-pressure volcanic gases and broken (brecciated) rock are violently expelled to the Earth's surface. The island site of Expo '67 in the St. Lawrence River provides a rare outcrop through an ancient 120 million year old pipe.,n,NA,NA,NA,NA,NA,n,15,,2,sitePictures/E37a.jpg,sitePictures/E37b.jpg,sitePictures/E37c.jpg,sitePictures/E37d.jpg
1,175,E38,Sugar Loaf Mountain,Mont-Sainte Hilaire,45.55033333,-73.1725,"This large hill 35 kilometres east of Montreal is the jewel of the Monteregian Hills. It is a circular-shaped volcanic intrusion called a pluton. Younger rocks have been stripped off by erosion and the harder rocks of the Pluton now stand about 350 metres above the surrounding flat farmland. The hike to its summit affords tremendous views eastward into the Appalachian Mountains and west to Montreal where you can see the other prominent Monteregian Hill, Mont Royal (Site E36).",n,NA,NA,NA,NA,NA,n,12,,1,sitePictures/E38a.jpg,sitePictures/E38b.jpg,sitePictures/E38c.jpg,sitePictures/E38d.jpg
1,176,E39,When Whales Swam in Ontario,The Champlain Sea,45.460131,-72.862921,"At the end of the last ice age, waters of the North Atlantic briefly invaded eastern Ontario and the St. Lawrence Lowlands at a time when the Earth's Crust in this area was depressed by the weight of the thinning ice sheet. Although short lived, the Champlain Sea left rich soils but unfortunately these same sediments are major problems for engineers because they are prone to landslide.",n,NA,NA,NA,NA,NA,n,12,,1,sitePictures/E39a.jpg,sitePictures/E39b.jpg,sitePictures/E39c.jpg,sitePictures/E39d.jpg
5,141,E4,Trans-Canada Highway Marble,,45.494481,-76.668981,Striking white outcrops of massive marble occur at the intersection of Highway 17 (Trans-Canada Highway) and Highway 20 (Castleford Road) just north of Renfrew along the Ottawa Valley. ,y,NA,NA,230.56,0,0.71,n,16,a,NA,sitePictures/E4a.jpg,sitePictures/E4b.jpg,sitePictures/E4c.jpg,sitePictures/E4d.jpg
